"ds","y","y_im"
1973-01-01,NA,325.211225863059
1973-01-02,NA,325.210288868987
1973-01-03,NA,325.209351874895
1973-01-04,NA,325.208414880802
1973-01-05,NA,325.20747788671
1973-01-06,NA,325.206540892618
1973-01-07,NA,325.205603898526
1973-01-08,NA,325.204666904434
1973-01-09,NA,325.203729910342
1973-01-10,NA,325.20279291625
1973-01-11,NA,325.201855922158
1973-01-12,NA,325.200918928066
1973-01-13,NA,325.199981933974
1973-01-14,NA,325.199044939881
1973-01-15,NA,325.198107945789
1973-01-16,NA,325.197170951697
1973-01-17,NA,325.196233957605
1973-01-18,NA,325.195296963513
1973-01-19,NA,325.194359969421
1973-01-20,NA,325.193422975329
1973-01-21,NA,325.192485981237
1973-01-22,NA,325.191548987145
1973-01-23,NA,325.190611993053
1973-01-24,NA,325.18967499896
1973-01-25,NA,325.188738004868
1973-01-26,NA,325.187801010776
1973-01-27,NA,325.186864016684
1973-01-28,NA,325.185927022592
1973-01-29,NA,325.1849900285
1973-01-30,NA,325.184053034408
1973-01-31,NA,325.183116040316
1973-02-01,NA,325.182179046224
1973-02-02,NA,325.181242052132
1973-02-03,NA,325.180305058039
1973-02-04,NA,325.179368063947
1973-02-05,NA,325.178431069855
1973-02-06,NA,325.177494075763
1973-02-07,NA,325.176557081671
1973-02-08,NA,325.175620087579
1973-02-09,NA,325.174683093487
1973-02-10,NA,325.173746099395
1973-02-11,NA,325.172809105303
1973-02-12,NA,325.171872111211
1973-02-13,NA,325.170935117119
1973-02-14,NA,325.169998123026
1973-02-15,NA,325.169061128934
1973-02-16,NA,325.168124134842
1973-02-17,NA,325.16718714075
1973-02-18,NA,325.166250146658
1973-02-19,NA,325.165313152566
1973-02-20,NA,325.164376158474
1973-02-21,NA,325.163439164382
1973-02-22,NA,325.16250217029
1973-02-23,NA,325.161565176198
1973-02-24,NA,325.160628182105
1973-02-25,NA,325.159691188013
1973-02-26,NA,325.158754193921
1973-02-27,NA,325.157817199829
1973-02-28,NA,325.156880205737
1973-03-01,NA,325.155943211645
1973-03-02,NA,325.155006217553
1973-03-03,NA,325.154069223461
1973-03-04,NA,325.153132229369
1973-03-05,NA,325.152195235277
1973-03-06,NA,325.151258241185
1973-03-07,NA,325.150321247092
1973-03-08,NA,325.149384253
1973-03-09,NA,325.148447258908
1973-03-10,NA,325.147510264816
1973-03-11,NA,325.146573270724
1973-03-12,NA,325.145636276632
1973-03-13,NA,325.14469928254
1973-03-14,NA,325.143762288448
1973-03-15,NA,325.142825294356
1973-03-16,NA,325.141888300264
1973-03-17,NA,325.140951306171
1973-03-18,NA,325.140014312079
1973-03-19,NA,325.139077317987
1973-03-20,NA,325.138140323895
1973-03-21,NA,325.137203329803
1973-03-22,NA,325.136266335711
1973-03-23,NA,325.135329341619
1973-03-24,NA,325.134392347527
1973-03-25,NA,325.133455353435
1973-03-26,NA,325.132518359343
1973-03-27,NA,325.13158136525
1973-03-28,NA,325.130644371158
1973-03-29,NA,325.129707377066
1973-03-30,NA,325.128770382974
1973-03-31,NA,325.127833388882
1973-04-01,NA,325.12689639479
1973-04-02,NA,325.125959400698
1973-04-03,NA,325.125022406606
1973-04-04,NA,325.124085412514
1973-04-05,NA,325.123148418422
1973-04-06,NA,325.12221142433
1973-04-07,NA,325.121274430237
1973-04-08,NA,325.120337436145
1973-04-09,NA,325.119400442053
1973-04-10,NA,325.118463447961
1973-04-11,NA,325.117526453869
1973-04-12,NA,325.116589459777
1973-04-13,NA,325.115652465685
1973-04-14,NA,325.114715471593
1973-04-15,NA,325.113778477501
1973-04-16,NA,325.112841483409
1973-04-17,NA,325.111904489316
1973-04-18,NA,325.110967495224
1973-04-19,NA,325.110030501132
1973-04-20,NA,325.10909350704
1973-04-21,NA,325.108156512948
1973-04-22,NA,325.107219518856
1973-04-23,NA,325.106282524764
1973-04-24,NA,325.105345530672
1973-04-25,NA,325.10440853658
1973-04-26,NA,325.103471542488
1973-04-27,NA,325.102534548395
1973-04-28,NA,325.101597554303
1973-04-29,NA,325.100660560211
1973-04-30,NA,325.099723566119
1973-05-01,NA,325.098786572027
1973-05-02,NA,325.097849577935
1973-05-03,NA,325.096912583843
1973-05-04,NA,325.095975589751
1973-05-05,NA,325.095038595659
1973-05-06,NA,325.094101601567
1973-05-07,NA,325.093164607474
1973-05-08,NA,325.092227613382
1973-05-09,NA,325.09129061929
1973-05-10,NA,325.090353625198
1973-05-11,NA,325.089416631106
1973-05-12,NA,325.088479637014
1973-05-13,NA,325.087542642922
1973-05-14,NA,325.08660564883
1973-05-15,NA,325.085668654738
1973-05-16,NA,325.084731660646
1973-05-17,NA,325.083794666554
1973-05-18,NA,325.082857672461
1973-05-19,NA,325.081920678369
1973-05-20,NA,325.080983684277
1973-05-21,NA,325.080046690185
1973-05-22,NA,325.079109696093
1973-05-23,NA,325.078172702001
1973-05-24,NA,325.077235707909
1973-05-25,NA,325.076298713817
1973-05-26,NA,325.075361719725
1973-05-27,NA,325.074424725633
1973-05-28,NA,325.07348773154
1973-05-29,NA,325.072550737448
1973-05-30,NA,325.071613743356
1973-05-31,NA,325.070676749264
1973-06-01,NA,325.069739755172
1973-06-02,NA,325.06880276108
1973-06-03,NA,325.067865766988
1973-06-04,NA,325.066928772896
1973-06-05,NA,325.065991778804
1973-06-06,NA,325.065054784711
1973-06-07,NA,325.064117790619
1973-06-08,NA,325.063180796527
1973-06-09,NA,325.062243802435
1973-06-10,NA,325.061306808343
1973-06-11,NA,325.060369814251
1973-06-12,NA,325.059432820159
1973-06-13,NA,325.058495826067
1973-06-14,NA,325.057558831975
1973-06-15,NA,325.056621837883
1973-06-16,NA,325.055684843791
1973-06-17,NA,325.054747849698
1973-06-18,NA,325.053810855606
1973-06-19,NA,325.052873861514
1973-06-20,NA,325.051936867422
1973-06-21,NA,325.05099987333
1973-06-22,NA,325.050062879238
1973-06-23,NA,325.049125885146
1973-06-24,NA,325.048188891054
1973-06-25,NA,325.047251896962
1973-06-26,NA,325.046314902869
1973-06-27,NA,325.045377908777
1973-06-28,NA,325.044440914685
1973-06-29,NA,325.043503920593
1973-06-30,NA,325.042566926501
1973-07-01,NA,325.041629932409
1973-07-02,NA,325.040692938317
1973-07-03,NA,325.039755944225
1973-07-04,NA,325.038818950133
1973-07-05,NA,325.037881956041
1973-07-06,NA,325.036944961949
1973-07-07,NA,325.036007967856
1973-07-08,NA,325.035070973764
1973-07-09,NA,325.034133979672
1973-07-10,NA,325.03319698558
1973-07-11,NA,325.032259991488
1973-07-12,NA,325.031322997396
1973-07-13,NA,325.030386003304
1973-07-14,NA,325.029449009212
1973-07-15,NA,325.02851201512
1973-07-16,NA,325.027575021028
1973-07-17,NA,325.026638026936
1973-07-18,NA,325.025701032843
1973-07-19,NA,325.024764038751
1973-07-20,NA,325.023827044659
1973-07-21,NA,325.022890050567
1973-07-22,NA,325.021953056475
1973-07-23,NA,325.021016062383
1973-07-24,NA,325.020079068291
1973-07-25,NA,325.019142074199
1973-07-26,NA,325.018205080107
1973-07-27,325.21,325.21
1973-07-28,324.36,324.36
1973-07-29,324.33,324.33
1973-07-30,324.26,324.26
1973-07-31,324.49,324.49
1973-08-01,NA,323.728366211726
1973-08-02,323.32,323.32
1973-08-03,321.98,321.98
1973-08-04,321.9,321.9
1973-08-05,321.41,321.41
1973-08-06,322.44,322.44
1973-08-07,322.21,322.21
1973-08-08,324.36,324.36
1973-08-09,NA,323.570499661402
1973-08-10,323.32,323.32
1973-08-11,323.01,323.01
1973-08-12,323.07,323.07
1973-08-13,323.83,323.83
1973-08-14,323.88,323.88
1973-08-15,323.95,323.95
1973-08-16,323.18,323.18
1973-08-17,322.48,322.48
1973-08-18,NA,322.589015803558
1973-08-19,NA,322.522693040449
1973-08-20,NA,322.456370277339
1973-08-21,NA,322.390047514229
1973-08-22,NA,322.323724751119
1973-08-23,NA,322.257401988009
1973-08-24,322.34,322.34
1973-08-25,321.46,321.46
1973-08-26,322.05,322.05
1973-08-27,322.02,322.02
1973-08-28,321.87,321.87
1973-08-29,322.47,322.47
1973-08-30,322.59,322.59
1973-08-31,323.59,323.59
1973-09-01,323.46,323.46
1973-09-02,322.67,322.67
1973-09-03,323.37,323.37
1973-09-04,322.9,322.9
1973-09-05,322.94,322.94
1973-09-06,323.19,323.19
1973-09-07,323.11,323.11
1973-09-08,323.35,323.35
1973-09-09,323.47,323.47
1973-09-10,324.25,324.25
1973-09-11,322.81,322.81
1973-09-12,323.43,323.43
1973-09-13,NA,324.195971527806
1973-09-14,325.11,325.11
1973-09-15,324.71,324.71
1973-09-16,325.05,325.05
1973-09-17,325.03,325.03
1973-09-18,325.27,325.27
1973-09-19,324.84,324.84
1973-09-20,328.13,328.13
1973-09-21,324.3,324.3
1973-09-22,324.8,324.8
1973-09-23,329.01,329.01
1973-09-24,329.47,329.47
1973-09-25,326.83,326.83
1973-09-26,326.78,326.78
1973-09-27,325.4,325.4
1973-09-28,324.5,324.5
1973-09-29,325.07,325.07
1973-09-30,325.73,325.73
1973-10-01,331.85,331.85
1973-10-02,327.88,327.88
1973-10-03,326.8,326.8
1973-10-04,326.96,326.96
1973-10-05,326.71,326.71
1973-10-06,326.7,326.7
1973-10-07,326.93,326.93
1973-10-08,327.29,327.29
1973-10-09,327.49,327.49
1973-10-10,327.81,327.81
1973-10-11,327.72,327.72
1973-10-12,327.53,327.53
1973-10-13,327.77,327.77
1973-10-14,328.37,328.37
1973-10-15,328.42,328.42
1973-10-16,NA,330.049160975609
1973-10-17,331.96,331.96
1973-10-18,331.03,331.03
1973-10-19,330.79,330.79
1973-10-20,329.18,329.18
1973-10-21,329.4,329.4
1973-10-22,NA,330.026228872175
1973-10-23,329.79,329.79
1973-10-24,333.39,333.39
1973-10-25,334.01,334.01
1973-10-26,333.2,333.2
1973-10-27,332.01,332.01
1973-10-28,331.8,331.8
1973-10-29,331.86,331.86
1973-10-30,335.8,335.8
1973-10-31,335.48,335.48
1973-11-01,NA,334.893419441828
1973-11-02,334.54,334.54
1973-11-03,334.18,334.18
1973-11-04,333.33,333.33
1973-11-05,334.96,334.96
1973-11-06,NA,334.273226218793
1973-11-07,NA,333.987035517261
1973-11-08,333.55,333.55
1973-11-09,333.89,333.89
1973-11-10,333.55,333.55
1973-11-11,334.5,334.5
1973-11-12,333.98,333.98
1973-11-13,333.11,333.11
1973-11-14,332.54,332.54
1973-11-15,332.52,332.52
1973-11-16,332.72,332.72
1973-11-17,333.47,333.47
1973-11-18,333.71,333.71
1973-11-19,333.5,333.5
1973-11-20,333.21,333.21
1973-11-21,333.74,333.74
1973-11-22,333.87,333.87
1973-11-23,336,336
1973-11-24,334.16,334.16
1973-11-25,333.07,333.07
1973-11-26,333.07,333.07
1973-11-27,333.17,333.17
1973-11-28,333.09,333.09
1973-11-29,332.97,332.97
1973-11-30,333.06,333.06
1973-12-01,333.43,333.43
1973-12-02,333.23,333.23
1973-12-03,332.97,332.97
1973-12-04,333.45,333.45
1973-12-05,333.48,333.48
1973-12-06,333.4,333.4
1973-12-07,332.87,332.87
1973-12-08,333.27,333.27
1973-12-09,333.32,333.32
1973-12-10,333.76,333.76
1973-12-11,333.67,333.67
1973-12-12,333.22,333.22
1973-12-13,333.54,333.54
1973-12-14,333.4,333.4
1973-12-15,333.58,333.58
1973-12-16,334.62,334.62
1973-12-17,334.9,334.9
1973-12-18,335.04,335.04
1973-12-19,335.83,335.83
1973-12-20,334.87,334.87
1973-12-21,334.85,334.85
1973-12-22,335.17,335.17
1973-12-23,NA,337.226606261626
1973-12-24,339.78,339.78
1973-12-25,338.42,338.42
1973-12-26,335.88,335.88
1973-12-27,335.74,335.74
1973-12-28,335.77,335.77
1973-12-29,335.78,335.78
1973-12-30,335.49,335.49
1973-12-31,335.39,335.39
1974-01-01,NA,335.838872132888
1974-01-02,NA,336.158091465464
1974-01-03,337.07,337.07
1974-01-04,334.54,334.54
1974-01-05,335.21,335.21
1974-01-06,337.68,337.68
1974-01-07,340.21,340.21
1974-01-08,NA,339.205524453114
1974-01-09,NA,338.964663914342
1974-01-10,NA,338.72380337557
1974-01-11,338.67,338.67
1974-01-12,NA,337.740712754876
1974-01-13,336.89,336.89
1974-01-14,335.84,335.84
1974-01-15,338.46,338.46
1974-01-16,338.31,338.31
1974-01-17,338.24,338.24
1974-01-18,336.71,336.71
1974-01-19,NA,337.665464239043
1974-01-20,338.21,338.21
1974-01-21,NA,338.430328265104
1974-01-22,339.05,339.05
1974-01-23,NA,338.124831501012
1974-01-24,NA,337.529735824381
1974-01-25,336.4,336.4
1974-01-26,338.25,338.25
1974-01-27,337.03,337.03
1974-01-28,337.93,337.93
1974-01-29,337.07,337.07
1974-01-30,338.38,338.38
1974-01-31,NA,338.134806360135
1974-02-01,338.16,338.16
1974-02-02,338.35,338.35
1974-02-03,337.21,337.21
1974-02-04,337.5,337.5
1974-02-05,337.67,337.67
1974-02-06,336.21,336.21
1974-02-07,337.43,337.43
1974-02-08,337.48,337.48
1974-02-09,NA,337.223129349026
1974-02-10,337.07,337.07
1974-02-11,336.88,336.88
1974-02-12,336.81,336.81
1974-02-13,336.79,336.79
1974-02-14,336.68,336.68
1974-02-15,335.85,335.85
1974-02-16,336.03,336.03
1974-02-17,336.09,336.09
1974-02-18,335.68,335.68
1974-02-19,336.24,336.24
1974-02-20,336.43,336.43
1974-02-21,NA,336.442445047956
1974-02-22,NA,336.503561252614
1974-02-23,NA,336.564677457272
1974-02-24,NA,336.625793661929
1974-02-25,NA,336.686909866587
1974-02-26,NA,336.748026071245
1974-02-27,NA,336.809142275903
1974-02-28,NA,336.870258480561
1974-03-01,NA,336.931374685218
1974-03-02,337.08,337.08
1974-03-03,336.63,336.63
1974-03-04,NA,337.15234963436
1974-03-05,337.59,337.59
1974-03-06,337.6,337.6
1974-03-07,337.31,337.31
1974-03-08,337.73,337.73
1974-03-09,337.7,337.7
1974-03-10,337.43,337.43
1974-03-11,336.89,336.89
1974-03-12,336.75,336.75
1974-03-13,337.06,337.06
1974-03-14,337.55,337.55
1974-03-15,337.3,337.3
1974-03-16,337.43,337.43
1974-03-17,337.74,337.74
1974-03-18,337.37,337.37
1974-03-19,337.62,337.62
1974-03-20,337.41,337.41
1974-03-21,337.35,337.35
1974-03-22,337.14,337.14
1974-03-23,337.72,337.72
1974-03-24,338.11,338.11
1974-03-25,337.55,337.55
1974-03-26,337.63,337.63
1974-03-27,337.43,337.43
1974-03-28,337.66,337.66
1974-03-29,337.95,337.95
1974-03-30,337.59,337.59
1974-03-31,338.19,338.19
1974-04-01,338.07,338.07
1974-04-02,338.05,338.05
1974-04-03,337.92,337.92
1974-04-04,338.44,338.44
1974-04-05,338.16,338.16
1974-04-06,338.06,338.06
1974-04-07,337.61,337.61
1974-04-08,337.92,337.92
1974-04-09,337.54,337.54
1974-04-10,NA,337.635070376205
1974-04-11,NA,337.65055568912
1974-04-12,NA,337.666041002036
1974-04-13,NA,337.681526314951
1974-04-14,NA,337.697011627867
1974-04-15,NA,337.712496940783
1974-04-16,NA,337.727982253698
1974-04-17,NA,337.743467566614
1974-04-18,NA,337.758952879529
1974-04-19,NA,337.774438192445
1974-04-20,NA,337.78992350536
1974-04-21,NA,337.805408818276
1974-04-22,NA,337.820894131191
1974-04-23,NA,337.836379444107
1974-04-24,337.82,337.82
1974-04-25,338.1,338.1
1974-04-26,337.58,337.58
1974-04-27,NA,337.576961616338
1974-04-28,337.43,337.43
1974-04-29,337.53,337.53
1974-04-30,337.92,337.92
1974-05-01,337.87,337.87
1974-05-02,337.81,337.81
1974-05-03,337.5,337.5
1974-05-04,337.47,337.47
1974-05-05,337.62,337.62
1974-05-06,337.58,337.58
1974-05-07,337.68,337.68
1974-05-08,337.66,337.66
1974-05-09,337.56,337.56
1974-05-10,337.55,337.55
1974-05-11,337.6,337.6
1974-05-12,337.84,337.84
1974-05-13,337.4,337.4
1974-05-14,337.44,337.44
1974-05-15,337.81,337.81
1974-05-16,337.79,337.79
1974-05-17,338.59,338.59
1974-05-18,337.64,337.64
1974-05-19,337.74,337.74
1974-05-20,337.71,337.71
1974-05-21,337.73,337.73
1974-05-22,337.98,337.98
1974-05-23,338.32,338.32
1974-05-24,337.73,337.73
1974-05-25,337.95,337.95
1974-05-26,NA,337.732198595151
1974-05-27,NA,337.581999232883
1974-05-28,337.37,337.37
1974-05-29,337.39,337.39
1974-05-30,337.74,337.74
1974-05-31,337.37,337.37
1974-06-01,337.57,337.57
1974-06-02,337.4,337.4
1974-06-03,337.42,337.42
1974-06-04,337.04,337.04
1974-06-05,337.24,337.24
1974-06-06,337.38,337.38
1974-06-07,337.27,337.27
1974-06-08,337.26,337.26
1974-06-09,336.87,336.87
1974-06-10,337.48,337.48
1974-06-11,337.75,337.75
1974-06-12,337.74,337.74
1974-06-13,337.08,337.08
1974-06-14,337.12,337.12
1974-06-15,337.23,337.23
1974-06-16,337.12,337.12
1974-06-17,337.08,337.08
1974-06-18,336.71,336.71
1974-06-19,336.65,336.65
1974-06-20,336.83,336.83
1974-06-21,336.61,336.61
1974-06-22,336.53,336.53
1974-06-23,335.87,335.87
1974-06-24,335.16,335.16
1974-06-25,335.62,335.62
1974-06-26,335.89,335.89
1974-06-27,NA,335.830532370398
1974-06-28,335.95,335.95
1974-06-29,335.52,335.52
1974-06-30,335.4,335.4
1974-07-01,335.33,335.33
1974-07-02,334.6,334.6
1974-07-03,335.02,335.02
1974-07-04,335.16,335.16
1974-07-05,334.88,334.88
1974-07-06,334.5,334.5
1974-07-07,334.67,334.67
1974-07-08,334.54,334.54
1974-07-09,334.29,334.29
1974-07-10,334.38,334.38
1974-07-11,333.54,333.54
1974-07-12,333.52,333.52
1974-07-13,332.3,332.3
1974-07-14,330.12,330.12
1974-07-15,329.26,329.26
1974-07-16,NA,329.341849155807
1974-07-17,329.2,329.2
1974-07-18,NA,328.868045964567
1974-07-19,327.5,327.5
1974-07-20,332.1,332.1
1974-07-21,331.6,331.6
1974-07-22,330.47,330.47
1974-07-23,329.68,329.68
1974-07-24,329.81,329.81
1974-07-25,329.61,329.61
1974-07-26,NA,328.91301115831
1974-07-27,NA,328.333763144311
1974-07-28,NA,327.754515130312
1974-07-29,NA,327.175267116312
1974-07-30,NA,326.596019102313
1974-07-31,NA,326.016771088314
1974-08-01,NA,325.437523074315
1974-08-02,324.49,324.49
1974-08-03,325.63,325.63
1974-08-04,NA,324.698634187397
1974-08-05,NA,324.131153234216
1974-08-06,323.38,323.38
1974-08-07,323.39,323.39
1974-08-08,323.57,323.57
1974-08-09,324.1,324.1
1974-08-10,NA,324.773712849796
1974-08-11,325.63,325.63
1974-08-12,325.36,325.36
1974-08-13,325.6,325.6
1974-08-14,324.88,324.88
1974-08-15,324.8,324.8
1974-08-16,NA,324.915812818522
1974-08-17,NA,324.96561520969
1974-08-18,325.14,325.14
1974-08-19,324.78,324.78
1974-08-20,324.15,324.15
1974-08-21,324.45,324.45
1974-08-22,324.09,324.09
1974-08-23,323.95,323.95
1974-08-24,323.68,323.68
1974-08-25,323.25,323.25
1974-08-26,NA,323.236130508958
1974-08-27,NA,323.138109650349
1974-08-28,322.94,322.94
1974-08-29,323.26,323.26
1974-08-30,NA,323.247468934078
1974-08-31,NA,323.284601824203
1974-09-01,NA,323.321734714327
1974-09-02,323.25,323.25
1974-09-03,323.86,323.86
1974-09-04,323.54,323.54
1974-09-05,323.35,323.35
1974-09-06,323.7,323.7
1974-09-07,323.8,323.8
1974-09-08,323.96,323.96
1974-09-09,324.2,324.2
1974-09-10,324.94,324.94
1974-09-11,326.97,326.97
1974-09-12,NA,325.437991008103
1974-09-13,324.36,324.36
1974-09-14,324.52,324.52
1974-09-15,324.43,324.43
1974-09-16,325.22,325.22
1974-09-17,325.71,325.71
1974-09-18,NA,326.395619818385
1974-09-19,327.3,327.3
1974-09-20,NA,326.999040986542
1974-09-21,NA,326.955616507263
1974-09-22,327.1,327.1
1974-09-23,326.11,326.11
1974-09-24,326.83,326.83
1974-09-25,325.54,325.54
1974-09-26,325.34,325.34
1974-09-27,NA,326.26330212785
1974-09-28,NA,326.898614843484
1974-09-29,327.91,327.91
1974-09-30,327.22,327.22
1974-10-01,326.11,326.11
1974-10-02,327.2,327.2
1974-10-03,330.11,330.11
1974-10-04,328.4,328.4
1974-10-05,326.82,326.82
1974-10-06,326.5,326.5
1974-10-07,326.75,326.75
1974-10-08,326.98,326.98
1974-10-09,328.59,328.59
1974-10-10,NA,329.963896386382
1974-10-11,NA,331.319439424096
1974-10-12,333.79,333.79
1974-10-13,330.76,330.76
1974-10-14,330.26,330.26
1974-10-15,328.33,328.33
1974-10-16,329.53,329.53
1974-10-17,331.73,331.73
1974-10-18,331.1,331.1
1974-10-19,331.57,331.57
1974-10-20,330.66,330.66
1974-10-21,331.05,331.05
1974-10-22,329,329
1974-10-23,330.17,330.17
1974-10-24,329.62,329.62
1974-10-25,329.26,329.26
1974-10-26,330.95,330.95
1974-10-27,330.43,330.43
1974-10-28,330.95,330.95
1974-10-29,332.55,332.55
1974-10-30,331.7,331.7
1974-10-31,331.33,331.33
1974-11-01,332.09,332.09
1974-11-02,334.08,334.08
1974-11-03,332.59,332.59
1974-11-04,331.85,331.85
1974-11-05,331.87,331.87
1974-11-06,332.71,332.71
1974-11-07,331.75,331.75
1974-11-08,331.45,331.45
1974-11-09,331.58,331.58
1974-11-10,NA,331.942063536355
1974-11-11,332.22,332.22
1974-11-12,332.33,332.33
1974-11-13,333.43,333.43
1974-11-14,334.27,334.27
1974-11-15,334.54,334.54
1974-11-16,332.91,332.91
1974-11-17,NA,333.09905218576
1974-11-18,332.88,332.88
1974-11-19,333.06,333.06
1974-11-20,333.91,333.91
1974-11-21,332.63,332.63
1974-11-22,332.43,332.43
1974-11-23,332.45,332.45
1974-11-24,332.65,332.65
1974-11-25,332.88,332.88
1974-11-26,334.67,334.67
1974-11-27,336.35,336.35
1974-11-28,333.19,333.19
1974-11-29,333.35,333.35
1974-11-30,333.23,333.23
1974-12-01,333.85,333.85
1974-12-02,334.05,334.05
1974-12-03,333.71,333.71
1974-12-04,333.68,333.68
1974-12-05,333.55,333.55
1974-12-06,333.9,333.9
1974-12-07,334.12,334.12
1974-12-08,334.54,334.54
1974-12-09,336.82,336.82
1974-12-10,337.21,337.21
1974-12-11,336.67,336.67
1974-12-12,336.56,336.56
1974-12-13,335.29,335.29
1974-12-14,335.25,335.25
1974-12-15,335.22,335.22
1974-12-16,337.41,337.41
1974-12-17,337.96,337.96
1974-12-18,337,337
1974-12-19,336.05,336.05
1974-12-20,336.32,336.32
1974-12-21,339.17,339.17
1974-12-22,NA,337.934128194778
1974-12-23,337.25,337.25
1974-12-24,337.89,337.89
1974-12-25,336.79,336.79
1974-12-26,336.87,336.87
1974-12-27,336.74,336.74
1974-12-28,336.91,336.91
1974-12-29,336.68,336.68
1974-12-30,336.86,336.86
1974-12-31,336.89,336.89
1975-01-01,337.24,337.24
1975-01-02,337.68,337.68
1975-01-03,337.07,337.07
1975-01-04,337.34,337.34
1975-01-05,336.6,336.6
1975-01-06,337.89,337.89
1975-01-07,338.24,338.24
1975-01-08,337.53,337.53
1975-01-09,336.87,336.87
1975-01-10,336.91,336.91
1975-01-11,337.78,337.78
1975-01-12,337.05,337.05
1975-01-13,336.35,336.35
1975-01-14,338.3,338.3
1975-01-15,NA,337.676836562614
1975-01-16,337.01,337.01
1975-01-17,339.06,339.06
1975-01-18,338.65,338.65
1975-01-19,339.21,339.21
1975-01-20,336.77,336.77
1975-01-21,337.46,337.46
1975-01-22,337.22,337.22
1975-01-23,337.16,337.16
1975-01-24,337.35,337.35
1975-01-25,337.71,337.71
1975-01-26,337.56,337.56
1975-01-27,338.57,338.57
1975-01-28,338.35,338.35
1975-01-29,338.22,338.22
1975-01-30,338.2,338.2
1975-01-31,337.62,337.62
1975-02-01,336.91,336.91
1975-02-02,335.94,335.94
1975-02-03,336.22,336.22
1975-02-04,337.46,337.46
1975-02-05,337.35,337.35
1975-02-06,343.09,343.09
1975-02-07,337.03,337.03
1975-02-08,337.17,337.17
1975-02-09,337.99,337.99
1975-02-10,338.29,338.29
1975-02-11,338.97,338.97
1975-02-12,338.3,338.3
1975-02-13,NA,338.485488445962
1975-02-14,NA,338.543126254559
1975-02-15,338.68,338.68
1975-02-16,NA,338.446025693389
1975-02-17,NA,338.291287323622
1975-02-18,NA,338.136548953855
1975-02-19,NA,337.981810584088
1975-02-20,NA,337.827072214321
1975-02-21,NA,337.672333844554
1975-02-22,337.54,337.54
1975-02-23,337.18,337.18
1975-02-24,337.39,337.39
1975-02-25,NA,337.604379400957
1975-02-26,NA,337.791584134381
1975-02-27,NA,337.978788867805
1975-02-28,NA,338.16599360123
1975-03-01,NA,338.353198334654
1975-03-02,338.69,338.69
1975-03-03,338.39,338.39
1975-03-04,337.78,337.78
1975-03-05,338.01,338.01
1975-03-06,338.1,338.1
1975-03-07,NA,337.801059021208
1975-03-08,337.47,337.47
1975-03-09,337.67,337.67
1975-03-10,337.9,337.9
1975-03-11,NA,337.889375959425
1975-03-12,NA,337.925539348593
1975-03-13,337.97,337.97
1975-03-14,338.05,338.05
1975-03-15,337.74,337.74
1975-03-16,NA,337.739366535439
1975-03-17,337.68,337.68
1975-03-18,337.62,337.62
1975-03-19,337.75,337.75
1975-03-20,337.85,337.85
1975-03-21,337.66,337.66
1975-03-22,337.82,337.82
1975-03-23,337.74,337.74
1975-03-24,337.71,337.71
1975-03-25,337.89,337.89
1975-03-26,338.28,338.28
1975-03-27,337.86,337.86
1975-03-28,338.12,338.12
1975-03-29,338.46,338.46
1975-03-30,338.93,338.93
1975-03-31,339.07,339.07
1975-04-01,338.74,338.74
1975-04-02,338.94,338.94
1975-04-03,338.88,338.88
1975-04-04,338.54,338.54
1975-04-05,338.43,338.43
1975-04-06,338.36,338.36
1975-04-07,338.49,338.49
1975-04-08,338.45,338.45
1975-04-09,338.48,338.48
1975-04-10,338.53,338.53
1975-04-11,338.2,338.2
1975-04-12,338.48,338.48
1975-04-13,338.44,338.44
1975-04-14,338.42,338.42
1975-04-15,338.21,338.21
1975-04-16,338.32,338.32
1975-04-17,338.36,338.36
1975-04-18,338.48,338.48
1975-04-19,338.39,338.39
1975-04-20,338.78,338.78
1975-04-21,339.71,339.71
1975-04-22,339.33,339.33
1975-04-23,339.27,339.27
1975-04-24,338.78,338.78
1975-04-25,338.93,338.93
1975-04-26,338.49,338.49
1975-04-27,338.6,338.6
1975-04-28,338.3,338.3
1975-04-29,338.41,338.41
1975-04-30,338.64,338.64
1975-05-01,338.37,338.37
1975-05-02,338.92,338.92
1975-05-03,339.31,339.31
1975-05-04,339.32,339.32
1975-05-05,339.18,339.18
1975-05-06,339.74,339.74
1975-05-07,340.18,340.18
1975-05-08,NA,339.077914683214
1975-05-09,337.97,337.97
1975-05-10,338.63,338.63
1975-05-11,338.34,338.34
1975-05-12,338.16,338.16
1975-05-13,NA,338.179203328313
1975-05-14,NA,338.15461368885
1975-05-15,NA,338.130024049387
1975-05-16,NA,338.105434409924
1975-05-17,NA,338.080844770462
1975-05-18,NA,338.056255130999
1975-05-19,NA,338.031665491536
1975-05-20,NA,338.007075852073
1975-05-21,NA,337.982486212611
1975-05-22,NA,337.957896573148
1975-05-23,NA,337.933306933685
1975-05-24,NA,337.908717294223
1975-05-25,NA,337.88412765476
1975-05-26,NA,337.859538015297
1975-05-27,NA,337.834948375834
1975-05-28,NA,337.810358736372
1975-05-29,NA,337.785769096909
1975-05-30,NA,337.761179457446
1975-05-31,NA,337.736589817983
1975-06-01,337.76,337.76
1975-06-02,337.6,337.6
1975-06-03,337.34,337.34
1975-06-04,NA,336.910480554612
1975-06-05,336.5,336.5
1975-06-06,336,336
1975-06-07,336.61,336.61
1975-06-08,336.37,336.37
